time,old_sh_el_deg,sh_el_deg,stim_curr
3.72203,7.582,7.582,0.00
3.73221,7.586,7.586,0.00
3.74253,7.586,7.588,0.00
3.75272,7.588,7.588,0.00
3.76294,7.588,7.592,0.00
3.77314,7.592,7.592,0.00
3.78330,7.592,7.594,0.00
3.79349,7.594,7.594,0.00
3.80365,7.594,7.591,0.00
3.81381,7.591,7.591,0.00
3.82397,7.591,7.584,0.00
3.83413,7.584,7.584,0.00
3.84429,7.584,7.573,0.00
3.85446,7.573,7.573,0.00
3.86466,7.573,7.565,0.00
3.87483,7.565,7.565,0.00
3.88509,7.565,7.562,0.00
3.89523,7.562,7.562,0.00
3.90539,7.559,7.559,0.00
3.91554,7.559,7.559,0.00
3.92568,7.554,7.554,0.00
3.93588,7.554,7.554,0.00
3.94617,7.544,7.544,0.00
3.95730,7.544,7.544,0.00
3.96749,7.534,7.534,0.00
3.97792,7.534,7.534,0.00
3.98845,7.530,7.530,0.00
3.99893,7.530,7.530,0.00
4.00920,7.529,7.529,0.00
4.01963,7.529,7.529,0.00
4.02988,7.537,7.537,0.00
4.04014,7.537,7.546,0.00
4.05034,7.546,7.546,0.00
4.06109,7.546,7.546,0.00
4.07125,7.556,7.556,0.00
4.08147,7.556,7.556,0.00
4.09163,7.567,7.567,0.00
4.10179,7.567,7.567,0.00
4.11195,7.573,7.573,0.00
4.12222,7.573,7.573,0.00
4.13239,7.573,7.576,0.00
4.14256,7.576,7.578,0.00
4.15272,7.578,7.578,0.00
4.16288,7.578,7.585,0.00
4.17309,7.585,7.585,0.00
4.18330,7.585,7.595,0.00
4.19346,7.595,7.595,0.00
4.20362,7.595,7.602,0.00
4.21378,7.602,7.602,0.00
4.22394,7.602,7.602,0.00
4.23409,7.602,7.606,0.00
4.24424,7.606,7.604,0.00
4.25440,7.604,7.604,0.00
4.26455,7.599,7.599,0.00
4.27472,7.599,7.599,0.00
4.28488,7.590,7.590,0.00
4.29522,7.590,7.590,0.00
4.30594,7.578,7.578,0.00
4.31611,7.578,7.578,0.00
4.32650,7.560,7.560,0.00
4.33701,7.560,7.560,0.00
4.34727,7.544,7.544,0.00
4.35761,7.544,7.544,0.00
4.36805,7.527,7.527,0.00
4.37826,7.527,7.527,0.00
4.38862,7.513,7.513,0.00
4.39895,7.513,7.513,0.00
4.40911,7.513,7.502,0.00
4.41925,7.502,7.502,0.00
4.42951,7.502,7.492,0.00
4.43967,7.492,7.492,0.00
4.44983,7.479,7.479,0.00
4.46061,7.479,7.479,0.00
4.47076,7.463,7.463,0.00
