time,sh_el_deg,sh_el,stim_curr,max_sh_el(deg)
37.11176,13.997,0.244,0.00,13.997
37.12770,14.158,0.247,0.00,14.158
37.14366,14.363,0.251,0.00,14.363
37.15977,14.625,0.255,0.00,14.625
37.17589,14.625,0.255,0.00,14.625
37.19190,14.942,0.261,0.00,14.942
37.20784,15.339,0.268,0.00,15.339
37.22392,15.706,0.274,0.00,15.706
37.23939,16.074,0.281,0.00,16.074
37.25541,16.074,0.281,0.00,16.074
37.27153,16.074,0.281,0.00,16.074
37.28751,16.824,0.294,0.00,16.824
37.30340,16.824,0.294,0.00,16.824
37.31940,17.251,0.301,0.00,17.251
37.33573,17.739,0.310,0.00,17.739
37.35136,18.243,0.318,0.00,18.243
37.36698,18.837,0.329,0.00,18.837
37.38312,19.452,0.340,0.00,19.452
37.39903,19.452,0.340,0.00,19.452
37.41487,20.184,0.352,0.00,20.184
37.43107,20.184,0.352,0.00,20.184
37.44680,21.819,0.381,0.00,21.819
37.46308,22.608,0.395,0.00,22.608
37.47879,23.385,0.408,0.00,23.385
37.49504,23.385,0.408,0.00,23.385
37.51079,24.141,0.421,0.00,24.141
37.52682,24.902,0.435,0.00,24.902
37.54311,25.496,0.445,0.00,25.496
37.55873,25.496,0.445,0.00,25.496
37.57472,26.031,0.454,0.00,26.031
37.59091,26.536,0.463,0.00,26.536
37.60537,26.536,0.463,0.00,26.536
37.62071,27.507,0.480,0.00,27.507
37.63617,27.507,0.480,0.00,27.507
37.65220,27.997,0.489,0.00,27.997
37.66853,28.452,0.497,0.00,28.452
37.68385,28.452,0.497,0.00,28.452
37.70026,29.189,0.509,0.00,29.189
37.71613,29.189,0.509,0.00,29.189
37.73252,29.447,0.514,0.00,29.447
37.74803,29.664,0.518,0.00,29.664
37.76442,29.856,0.521,0.00,29.856
37.78030,29.856,0.521,0.00,29.856
37.79609,30.005,0.524,0.00,30.005
37.81135,30.139,0.526,0.00,30.139
37.82530,30.307,0.529,0.00,30.307
37.83919,30.307,0.529,0.00,30.307
37.86310,30.648,0.535,0.00,30.648
37.87894,30.648,0.535,0.00,30.648
37.89498,30.782,0.537,0.00,30.782
37.91083,30.895,0.539,0.00,30.895
37.92679,30.962,0.540,0.00,30.962
37.94277,30.977,0.541,0.00,30.977
37.95864,30.977,0.541,0.00,30.977
37.97451,30.942,0.540,0.00,30.977
37.99007,30.869,0.539,0.00,30.977
38.00612,30.755,0.537,0.00,30.977
38.02214,30.562,0.533,0.00,30.977
38.03814,30.562,0.533,0.00,30.977
38.05395,30.263,0.528,0.00,30.977
38.06972,29.890,0.522,0.00,30.977
38.08558,29.435,0.514,0.00,30.977
38.10149,28.869,0.504,0.00,30.977
38.11738,28.869,0.504,0.00,30.977
38.13836,28.205,0.492,0.00,30.977
38.15434,27.492,0.480,0.00,30.977
38.17007,26.618,0.465,0.00,30.977
38.18611,26.618,0.465,0.00,30.977
38.20190,25.009,0.436,0.00,30.977
38.21800,25.009,0.436,0.00,30.977
38.23387,24.173,0.422,0.00,30.977
38.24966,23.307,0.407,0.00,30.977
38.26536,22.482,0.392,0.00,30.977
38.28123,21.747,0.380,0.00,30.977
38.29697,21.747,0.380,0.00,30.977
38.31303,21.035,0.367,0.00,30.977
38.32913,20.104,0.351,0.00,30.977
38.34495,19.159,0.334,0.00,30.977
38.36010,19.159,0.334,0.00,30.977
38.37532,19.159,0.334,0.00,30.977
38.39149,17.621,0.308,0.00,30.977
38.40716,17.035,0.297,0.00,30.977
38.42326,16.351,0.285,0.00,30.977
38.43919,16.351,0.285,0.00,30.977
38.45458,15.584,0.272,0.00,30.977
38.47057,14.828,0.259,0.00,30.977
38.48631,14.122,0.246,0.00,30.977
38.50229,13.647,0.238,0.00,30.977
38.51857,13.647,0.238,0.00,30.977
38.53354,13.205,0.230,0.00,30.977
38.54928,12.759,0.223,0.00,30.977
38.56509,12.361,0.216,0.00,30.977
38.58094,12.059,0.210,0.00,30.977
38.59624,12.059,0.210,0.00,30.977
38.61226,11.841,0.207,0.00,30.977
38.62726,11.679,0.204,0.00,30.977
38.64322,11.561,0.202,0.00,30.977
38.65952,11.561,0.202,0.00,30.977
38.67352,11.519,0.201,0.00,30.977
38.68928,11.513,0.201,0.00,30.977
38.70122,11.545,0.201,0.00,30.977
38.71497,11.545,0.201,0.00,30.977
38.72522,11.610,0.203,0.00,30.977
38.73785,11.610,0.203,0.00,30.977
38.74848,11.682,0.204,0.00,30.977
38.76444,11.781,0.206,0.00,30.977
38.77968,11.896,0.208,0.00,30.977
38.79797,11.896,0.208,0.00,30.977
38.81319,11.996,0.209,0.00,30.977
38.82690,12.054,0.210,0.00,30.977
38.84132,12.088,0.211,0.00,30.977
38.85584,12.088,0.211,0.00,30.977
