t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.87419,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.004,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.88434,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.003,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.89496,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.003,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.90515,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.91531,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.92586,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.93595,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.94613,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.95619,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.96832,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.97850,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.98871,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.003,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.99885,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.005,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.00984,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.004,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
1.01999,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.069,-0.077,0.128,0.243,-0.003,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
